BEGINCOLETA,40,A1,0,0,2019-05-22T10:16:16.419Z,
device,n_scan,mac,reqID,time,id_coleta,len,first_word_invalid,noise_floor,rssi,rate,sig_mode,cwb,stbc,channel,secondary_channel,rx_state
#ESQ,0,48F8B3C3BB6B,A1,473271,0,256,1,-94,-61,11,1,0,0,9,0,0,
126,97,23,0,18,21,18,20,18,19,18,18,18,17,19,16,19,14,19,13,20,11,20,10,21,8,21,7,22,7,23,6,24,6,25,7,26,9,26,11,24,14,21,15,17,16,14,15,11,15,9,15,8,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,5,8,5,9,5,10,5,12,4,14,3,16,1,17,0,17,-1,16,-1,16,-1,16,0,16,1,16,2,16,3,16,4,16,6,17,7,17,9,18,10,18,12,19,13,19,14,20,16,21,17,21,9,13,31,44,31,43,31,43,31,41,31,39,32,36,32,33,34,30,35,28,36,25,37,22,39,20,40,18,42,16,44,15,46,16,47,18,48,21,47,26,43,30,37,33,31,33,25,33,20,32,16,32,11,32,-2,34,-10,32,-3,5,-2,1,-1,-1,-1,-1,-1,-1,1,0,2,1,14,8,11,12,10,14,8,16,8,18,7,21,6,24,5,28,2,31,-1,32,-4,32,-6,32,-6,31,-5,31,-4,31,-2,31,0,31,2,31,4,32,7,33,10,34,13,35,16,37,19,38,22,39,24,40,26,41,27,42,
#ESQ,11,48F8B3C3BB6B,A1,484786,0,256,1,-94,-59,11,1,0,0,9,0,0,
126,97,23,0,26,9,26,8,26,8,26,7,25,5,24,4,24,2,23,1,23,-1,23,-3,23,-4,23,-5,23,-7,24,-8,24,-8,26,-8,27,-7,28,-5,28,-2,26,1,24,4,21,5,18,6,17,7,17,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,3,8,4,8,5,8,6,9,8,10,10,9,12,8,14,7,15,6,15,6,14,6,14,7,14,8,13,9,13,10,12,11,12,13,12,14,12,16,11,18,11,19,11,21,10,22,10,24,10,25,10,15,4,51,15,51,16,51,15,51,14,50,12,49,9,47,6,46,3,46,0,45,-3,44,-6,44,-9,43,-12,44,-14,45,-16,47,-17,49,-17,52,-15,54,-11,54,-5,51,0,46,5,41,8,37,10,34,13,31,17,23,24,17,29,2,5,-1,2,-1,-1,-1,0,-1,-1,0,-1,2,-1,15,-3,15,0,15,5,15,7,16,10,17,12,18,15,19,19,18,23,17,26,15,28,13,28,13,28,13,27,14,26,16,25,18,25,20,24,23,23,25,22,28,22,31,21,34,20,38,19,41,19,44,18,46,18,47,18,
#ESQ,12,48F8B3C3BB6B,A1,486920,0,256,1,-94,-59,11,1,0,0,9,0,0,
126,97,23,0,20,-18,19,-18,19,-18,18,-18,16,-18,15,-19,14,-19,12,-19,11,-19,9,-20,8,-20,7,-21,7,-22,6,-23,6,-24,7,-24,8,-25,11,-25,13,-23,15,-20,15,-17,15,-14,15,-11,15,-10,15,-8,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-7,7,-6,8,-6,9,-6,11,-6,13,-5,14,-4,15,-3,16,-2,16,-1,15,-1,15,-1,15,-2,15,-2,15,-3,15,-4,15,-5,16,-7,16,-8,16,-10,17,-11,17,-12,18,-14,18,-15,19,-16,20,-17,12,-10,40,-31,40,-31,40,-31,39,-31,37,-31,34,-32,31,-33,28,-33,26,-34,23,-36,21,-36,18,-37,17,-39,15,-40,15,-42,15,-44,17,-46,20,-47,24,-46,28,-42,30,-37,31,-30,30,-25,29,-21,30,-17,30,-12,31,0,31,8,5,1,1,1,-1,0,-1,0,-1,0,0,-1,1,-3,8,-15,10,-12,13,-11,14,-10,16,-9,19,-8,22,-8,26,-7,28,-4,30,-2,30,1,30,2,30,3,29,2,28,1,29,-1,29,-2,29,-4,30,-6,31,-9,32,-12,33,-15,34,-17,35,-20,36,-23,37,-25,38,-27,39,-28,
#ESQ,13,48F8B3C3BB6B,A1,489033,0,256,1,-94,-59,11,1,0,0,9,0,0,
126,97,23,0,-4,-26,-4,-26,-4,-25,-5,-24,-5,-23,-6,-22,-7,-21,-8,-21,-9,-20,-10,-19,-11,-18,-12,-18,-13,-17,-14,-18,-15,-18,-15,-19,-14,-21,-13,-22,-10,-23,-7,-23,-4,-21,-2,-19,-1,-17,1,-17,2,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-8,-2,-8,-1,-9,-1,-10,0,-12,1,-13,3,-14,5,-14,6,-14,7,-14,7,-13,6,-13,6,-13,5,-14,5,-14,4,-15,3,-16,2,-17,1,-18,0,-19,0,-20,-1,-21,-2,-22,-2,-24,-3,-25,-3,-26,-3,-16,-8,-49,-8,-49,-8,-48,-9,-48,-10,-46,-11,-44,-12,-42,-14,-40,-16,-38,-19,-37,-21,-35,-23,-33,-25,-32,-26,-32,-28,-32,-30,-34,-30,-36,-29,-39,-26,-42,-21,-43,-15,-43,-10,-40,-6,-37,-3,-34,1,-32,4,-30,12,-26,18,-23,3,-4,1,-1,-1,0,0,0,-1,0,-1,-1,-3,-2,-10,-10,-7,-12,-4,-15,-2,-16,-1,-18,0,-20,2,-22,4,-24,7,-26,10,-26,13,-26,14,-25,14,-25,13,-25,12,-25,11,-26,9,-27,8,-28,7,-30,5,-32,3,-33,1,-36,0,-38,-2,-40,-4,-42,-5,-44,-6,-46,-6,-47,
#ESQ,14,48F8B3C3BB6B,A1,491109,0,256,1,-94,-59,11,1,0,0,9,0,0,
126,97,23,0,25,5,25,5,25,4,24,3,23,2,23,1,22,0,22,-1,21,-3,21,-4,21,-5,21,-6,21,-7,22,-9,23,-9,24,-8,25,-7,26,-5,26,-2,25,1,22,3,19,5,17,5,16,7,15,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,7,3,7,4,8,5,8,6,9,7,9,9,8,11,8,11,7,11,7,11,7,11,8,10,8,10,9,9,11,9,12,9,13,8,14,8,15,7,17,7,19,7,20,6,21,6,23,6,24,6,14,2,49,10,48,10,48,9,48,8,47,7,46,5,44,2,43,0,43,-3,42,-6,41,-8,41,-10,41,-13,41,-15,42,-17,43,-17,46,-16,48,-14,50,-10,50,-4,47,1,42,5,38,8,34,10,31,13,27,16,20,23,14,28,2,5,-1,2,-1,-1,-1,-1,-1,-1,0,-1,2,-1,15,-1,15,2,14,5,14,7,14,9,15,11,16,13,16,15,16,19,15,21,14,22,13,23,13,23,14,22,14,21,16,20,18,19,20,19,22,18,25,16,27,15,30,14,33,14,36,13,39,13,42,12,44,12,45,11,
#ESQ,15,48F8B3C3BB6B,A1,493227,0,256,1,-94,-60,11,1,0,0,9,0,0,
